year,state,district,illness_category,cases,deaths
2025,Assam,Nagaon,Other,1,1
2025,Assam,Nagaon,Other,8,0
2025,Bihar,Purbi Champaran,Other,5,0
2025,Bihar,Jehanabad,Other,15,0
2025,Chhattisgarh,Kondagaon,Food-borne,45,0
2025,Chhattisgarh,Baloda Bazar,Other,15,0
2025,Haryana,Gurugram,Water-borne,59,0
2025,Jammu and Kashmir,Ganderbal,Other,16,0
2025,Jammu and Kashmir,Poonch,Water-borne,16,0
2025,Jammu and Kashmir,Baramulla,Water-borne,13,0
2025,Jharkhand,West Singhbhum,Vector-borne,15,0
2025,Jharkhand,Dumka,Other,7,0
2025,Jharkhand,Dumka,Other,12,0
2025,Karnataka,Shivamogga Kyasanur,Other,5,0
2025,Kerala,Pathanamthitta,Other,12,0
2025,Kerala,Kottayam,Other,6,0
2025,Kerala,Malappuram,Water-borne,14,0
2025,Kerala,Palakkad,Water-borne,5,0
2025,Kerala,Wayanad,Water-borne,29,0
2025,Kerala,Thrissur,Other,9,0
2025,Kerala,Kozhikode,Water-borne,47,0
2025,Madhya Pradesh,Ashoknagar,Water-borne,90,0
2025,Madhya Pradesh,Chhatarpur,Other,9,0
2025,Maharashtra,Raigad,Other,15,1
2025,Meghalaya,West Jaintia Hills,Vector-borne,6,0
2025,Meghalaya,West jaintia Hills,Other,15,0
2025,Odisha,Jajapur,Other,11,0
2025,Sikkim,Gangtok,Water-borne,136,0
2025,Tamil Nadu,Dindigul,Other,13,0
2025,Tamil Nadu,Tiruvannamalai,Other,16,0
2025,Tamil Nadu,Tenkasi,Other,13,0
2025,Tamil Nadu,Tuticorin,Other,13,0
2025,Tamil Nadu,Pudukkottai,Vector-borne,20,0
2025,West Bengal,Howrah,Water-borne,57,0
2025,Assam,Lakhimpur,Water-borne,16,0
2025,Bihar,Jamui,Water-borne,37,0
2025,Chhattisgarh,Mahasamund,Water-borne,59,0
2025,Chhattisgarh,Durg,Water-borne,49,0
2025,Gujarat,Mahesana,Water-borne,8,0
2025,Jammu and Kashmir,Pulwama,Water-borne,21,0
2025,Jharkhand,Latehar,Other,25,0
2025,Karnataka,Mysuru,Food-borne,36,0
2025,Kerala,Kannur,Food-borne,359,0
2025,Kerala,Palakkad,Food-borne,44,0
2025,Kerala,Palakkad,Other,36,0
2025,Kerala,Kasaragod,Food-borne,40,0
2025,Kerala,Kollam,Food-borne,22,0
2025,Madhya Pradesh,Narsinghpur,Water-borne,19,0
2025,Madhya Pradesh,Sehore,Other,11,0
2025,Maharashtra,Satara,Vector-borne,17,0
2025,Maharashtra,Amravati,Water-borne,20,0
2025,Maharashtra,Raigad,Water-borne,62,0
2025,Odisha,Rayagada,Vector-borne,24,0
2025,Odisha,Rayagada,Vector-borne,16,0
2025,Odisha,Rayagada,Vector-borne,13,0
2025,Odisha,Rayagada,Vector-borne,30,0
2025,Odisha,Deogarh,Water-borne,17,0
2025,Tamil Nadu,Tiruchirappalli,Other,6,0
2025,Tamil Nadu,Erode,Other,1,1
2025,Uttar Pradesh,Balrampur,Water-borne,31,0
2025,Uttar Pradesh,Balrampur,Water-borne,21,0
2025,Uttar Pradesh,Lalitpur,Other,12,0
2024,Andhra Pradesh,Visakhapatanam,Water-borne,22,0
2024,Andhra Pradesh,Vizianagaram,Water-borne,24,0
2024,Andhra Pradesh,Anakapalli,Water-borne,25,0
2024,Andhra Pradesh,Sri Sathya Sai,Water-borne,13,0
2024,Andhra Pradesh,Anakapalli,Water-borne,25,0
2024,Andhra Pradesh,Sri Sathya Sai,Water-borne,13,0
2024,Assam,Kokrajhar,Vector-borne,1,1
2024,Assam,Dhemaji,Water-borne,6,0
2024,Chhattisgarh,Rajnandgaon,Water-borne,20,0
2024,Goa,South Goa,Food-borne,20,0
2024,Jammu and Kashmir,Srinagar,Water-borne,12,0
2024,Jammu and Kashmir,Srinagar,Water-borne,12,0
2024,Jammu and Kashmir,Srinagar,Water-borne,8,0
2024,Kerala,Kasaragod,Food-borne,22,0
2024,Kerala,Kannur,Water-borne,145,0
2024,Kerala,Palakkad,Water-borne,28,0
2024,Kerala,Thiruvananthap uram,Water-borne,41,0
2024,Kerala,Ernakulam,Water-borne,105,0
2024,Kerala,Malappuram,Water-borne,25,0
2024,Kerala,Kannur,Food-borne,21,0
2024,Kerala,Ernakulam,Water-borne,33,0
2024,Kerala,Kasaragod,Water-borne,29,0
2024,Kerala,Kottayam,Water-borne,12,0
2024,Kerala,Malappuram,Water-borne,80,0
2024,Kerala,Malappuram,Water-borne,80,0
2024,Madhya Pradesh,Burhanpur,Vector-borne,50,0
2024,Madhya Pradesh,Burhanpur,Water-borne,84,0
2024,Maharashtra,Buldhana,Food-borne,93,0
2024,Maharashtra,Osmanabad,Vector-borne,5,0
2024,Maharashtra,Thane,Other,1,1
2024,Maharashtra,Thane,Other,1,1
2024,Punjab,Rupnagar,Water-borne,40,0
2024,Tamil Nadu,Thiruvarur,Water-borne,25,0
2024,Tamil Nadu,Mayiladuthurai,Other,12,0
2024,Tamil Nadu,Tirupathur,Other,34,0
2024,Uttar Pradesh,Fatehpur,Other,18,0
2024,Uttar Pradesh,Jaunpur,Other,28,0
2024,Uttar Pradesh,Jaunpur,Other,10,0
2024,Uttar Pradesh,Jaunpur,Other,10,0
2024,Uttar Pradesh,Kasganj,Water-borne,111,2
2024,Assam,Kokrajhar,Water-borne,15,0
2024,Assam,Cachar,Water-borne,13,0
2024,Assam,Hailakandi,Water-borne,4,0
2024,Assam,Nagaon,Food-borne,18,0
2024,Assam,Hailakandi,Water-borne,6,0
2024,Assam,Dibrugarh,Other,1,1
2024,Bihar,Madhepura,Water-borne,14,0
2024,Chhattisgarh,Janjgir-Champa,Water-borne,10,0
2024,Jammu and Kashmir,Baramulla,Water-borne,48,0
2024,Jammu and Kashmir,Udhampur,Water-borne,41,0
2024,Jammu and Kashmir,Jammu,Other,1,1
2024,Jharkhand,West Singhbhum,Other,4,0
2024,Jharkhand,Bokaro,Other,1,1
2024,Jharkhand,Latehar,Water-borne,11,0
2024,Karnataka,Mandya,Water-borne,21,0
2024,Karnataka,Hassan,Other,26,0
2024,Kerala,Ernakulam,Food-borne,33,0
2024,Kerala,Ernakulam,Water-borne,95,0
2024,Kerala,Kannur,Food-borne,285,0
2024,Kerala,Kannur,Food-borne,59,0
2024,Kerala,Kannur,Other,1,0
2024,Kerala,Wayanad,Other,1,0
2024,Kerala,Alappuzha,Other,40,0
2024,Madhya Pradesh,Mandla,Food-borne,20,0
2024,Madhya Pradesh,Alirajpur,Other,24,0
2024,Madhya Pradesh,East Nimar,Vector-borne,57,0
2024,Madhya Pradesh,Dhar,Other,4,0
2024,Madhya Pradesh,Indore,Food-borne,88,0
2024,Madhya Pradesh,Rewa,Other,13,0
2024,Maharashtra,Bhandara,Other,3,0
2024,Maharashtra,Sangli,Water-borne,49,0
2024,Maharashtra,Nandurbar,Food-borne,22,0
2024,Odisha,Baleshwar,Other,15,0
2024,Tamil Nadu,Virudhunagar,Other,27,0
2024,Tamil Nadu,Namakkal,Other,6,0
2024,Tamil Nadu,Mayiladuthurai,Water-borne,15,0
2024,Uttar Pradesh,Mathura,Food-borne,97,0
2024,West Bengal,Birbhum,Food-borne,112,0
2024,Andhra Pradesh,Y.S.R.,Water-borne,33,0
2024,Andhra Pradesh,Alluri Sitharama Raju,Food-borne,8,0
2024,Assam,Hailakandi,Other,47,0
2024,Assam,Barpeta,Water-borne,5,0
2024,Assam,Chirang,Vector-borne,23,0
2024,Bihar,Vaishali,Water-borne,5,0
2024,Bihar,Gaya,Other,11,0
2024,Bihar,Madhepura,Water-borne,65,0
2024,Chhattisgarh,Janjgir-Champa,Water-borne,13,0
2024,Chhattisgarh,Bijapur,Food-borne,53,1
2024,Goa,North Goa,Other,6,0
2024,Gujarat,Junagadh,Food-borne,23,0
2024,Gujarat,Narmada,Food-borne,60,0
2024,Haryana,Nuh,Other,15,0
2024,Jammu and Kashmir,Rajauri,Other,39,16
2024,Jharkhand,Lohardaga,Food-borne,12,0
2024,Jharkhand,West Singhbhum,Vector-borne,43,0
2024,Jharkhand,Giridih,Water-borne,8,0
2024,Jharkhand,Sahebganj,Vector-borne,30,0
2024,Kerala,Palakkad,Food-borne,26,0
2024,Kerala,Palakkad,Other,9,0
2024,Kerala,Palakkad,Other,15,0
2024,Kerala,Ernakulam,Water-borne,43,0
2024,Kerala,Kottayam,Other,8,0
2024,Kerala,Wayanad,Food-borne,19,0
2024,Kerala,Kannur,Water-borne,18,0
2024,Kerala,Palakkad,Other,20,0
2024,Kerala,Palakkad,Other,21,0
2024,Kerala,Ernakulam,Other,8,0
2024,Kerala,Ernakulam,Other,5,0
2024,Madhya Pradesh,East Nimar,Vector-borne,77,0
2024,Madhya Pradesh,Jhabua,Food-borne,14,0
2024,Madhya Pradesh,Ratlam,Other,2,2
2024,Maharashtra,Wardha,Food-borne,39,0
2024,Maharashtra,Gadchiroli,Vector-borne,2,1
2024,Maharashtra,Thane,Water-borne,5,1
2024,Odisha,Malkangiri,Other,20,0
2024,Odisha,Mayurbhanj,Water-borne,21,0
2024,Odisha,Kandhamal,Food-borne,39,0
2024,Odisha,Kandhamal,Other,57,0
2024,Rajasthan,Pratapgarh,Vector-borne,11,0
2024,Tamil Nadu,Tiruchirappalli,Other,11,0
2024,Tamil Nadu,Coimbatore,Other,14,0
2024,Tamil Nadu,Villupuram,Water-borne,10,0
2024,Tamil Nadu,Ramanathapuram,Other,3,0
2024,Uttar Pradesh,Prayagraj,Other,21,0
2024,Assam,Lakhimpur,Other,1,1
2024,Assam,Chirang,Vector-borne,7,0
2024,Assam,Lakhimpur,Water-borne,13,0
2024,Bihar,Katihar,Other,29,0
2024,Gujarat,Mahesana,Water-borne,16,0
2024,Jharkhand,Chatra,Vector-borne,17,0
2024,Karnataka,Udupi,Other,1,1
2024,Karnataka,Mysuru,Water-borne,235,0
2024,Karnataka,Mandya,Water-borne,18,0
2024,Kerala,Ernakulam,Water-borne,72,0
2024,Kerala,Palakkad,Other,12,0
2024,Kerala,Thrissur,Water-borne,20,0
2024,Kerala,Malappuram,Other,9,0
2024,Kerala,Wayanad,Other,3,1
2024,Madhya Pradesh,Jabalpur,Other,29,0
2024,Madhya Pradesh,Gwalior,Vector-borne,65,0
2024,Maharashtra,Sangli,Water-borne,9,0
2024,Meghalaya,West Garo Hills,Water-borne,86,0
2024,Meghalaya,West Garo Hills,Water-borne,35,0
2024,Odisha,Khordha,Other,43,0
2024,Odisha,Kendujhar,Water-borne,10,0
2024,Odisha,Nayagarh,Water-borne,72,0
2024,Odisha,Balangir,Food-borne,13,0
2024,Odisha,Bargarh,Water-borne,11,0
2024,Tamil Nadu,Tirupathur,Other,9,0
2024,Tamil Nadu,Chengalpattu,Water-borne,34,0
2024,Tamil Nadu,Namakkal,Other,12,0
2024,Tamil Nadu,Ariyalur,Water-borne,39,0
2024,Tamil Nadu,Madurai,Other,29,0
2024,Uttar Pradesh,Mirzapur,Other,4,0
2024,West Bengal,Purulia,Water-borne,31,0
2024,Andhra Pradesh,Visakhapatanam,Water-borne,48,0
2024,Arunachal Pradesh,West Siang,Other,6,0
2024,Arunachal Pradesh,West Kameng,Other,17,0
2024,Assam,Hailakandi,Other,9,0
2024,Assam,Sonitpur,Water-borne,32,0
2024,Chhattisgarh,Durg,Water-borne,42,0
2024,Gujarat,Kheda,Water-borne,12,0
2024,Jammu and Kashmir,Udhampur,Vector-borne,8,0
2024,Jharkhand,Chatra,Vector-borne,11,0
2024,Karnataka,Uttar Kannad,Other,24,0
2024,Karnataka,Haveri,Water-borne,41,0
2024,Karnataka,Mandya,Food-borne,46,0
2024,Kerala,Malappuram,Other,15,0
2024,Kerala,Palakkad,Other,17,0
2024,Kerala,Ernakulam,Water-borne,19,0
2024,Kerala,Palakkad,Other,16,0
2024,Kerala,Palakkad,Other,34,0
2024,Kerala,Pathanamthitta,Food-borne,16,0
2024,Kerala,Ernakulam,Water-borne,10,0
2024,Kerala,Kottayam,Water-borne,13,0
2024,Madhya Pradesh,Datia,Other,10,0
2024,Madhya Pradesh,Sheopur,Other,20,0
2024,Madhya Pradesh,Panna,Food-borne,10,0
2024,Madhya Pradesh,Sagar,Other,7,1
2024,Maharashtra,Kolhapur,Water-borne,165,0
2024,Maharashtra,Sindhudurg,Water-borne,10,0
2024,Maharashtra,Washim,Vector-borne,9,0
2024,Maharashtra,Nanded,Vector-borne,14,0
2024,Maharashtra,Pune,Vector-borne,1,0
2024,Maharashtra,Amravati,Vector-borne,12,0
2024,Maharashtra,Kolhapur,Water-borne,18,0
2024,Maharashtra,Palghar,Other,7,1
2024,Meghalaya,South Garo Hills,Other,34,0
2024,Odisha,Nayagarh,Water-borne,19,0
2024,Odisha,Khordha,Food-borne,10,0
2024,Odisha,Kendujhar,Food-borne,6,1
2024,Rajasthan,Sirohi,Vector-borne,41,3
2024,Tamil Nadu,Tenkasi,Vector-borne,8,0
2024,Tamil Nadu,Coimbatore,Other,11,0
2024,Tamil Nadu,Tiruvannamalai,Water-borne,23,0
2024,Tamil Nadu,Nagapattinam,Other,12,0
2024,Tamil Nadu,Tuticorin,Other,9,0
2024,Tamil Nadu,The Nilgiris,Other,12,0
2024,Tamil Nadu,Villupuram,Water-borne,9,0
2024,Uttar Pradesh,Fatehpur,Water-borne,15,0
2024,Uttar Pradesh,Jaunpur,Other,21,0
2024,Uttarakhand,Pauri Garhwal,Food-borne,32,0
2024,West Bengal,Murshidabad,Water-borne,27,0
2024,Andhra Pradesh,Visakhapatanam,Water-borne,48,0
2024,Andhra Pradesh,Tirupati,Food-borne,17,0
2024,Andhra Pradesh,SPSR Nellore,Water-borne,42,0
2024,Assam,Charaideo,Other,1,1
2024,Assam,Lakhimpur,Other,6,0
2024,Assam,Darrang,Food-borne,33,0
2024,Assam,Kokrajhar,Vector-borne,333,1
2024,Assam,Darrang,Food-borne,60,0
2024,Assam,Kokrajhar,Vector-borne,624,0
2024,Bihar,Bhojpur,Food-borne,34,0
2024,Chhattisgarh,Bemetara,Other,49,0
2024,Chhattisgarh,Balod,Water-borne,85,0
2024,Chhattisgarh,Sukma,Vector-borne,142,0
2024,Gujarat,Anand,Water-borne,86,0
2024,Jammu and Kashmir,Baramulla,Water-borne,21,0
2024,Jharkhand,Simdega,Vector-borne,31,0
2024,Jharkhand,Garhwa,Vector-borne,8,0
2024,Jharkhand,Simdega,Vector-borne,13,0
2024,Jharkhand,Dumka,Water-borne,34,0
2024,Jharkhand,Hazaribagh,Vector-borne,5,0
2024,Karnataka,Uttar Kannad,Other,13,0
2024,Karnataka,Chitradurga,Food-borne,64,0
2024,Karnataka,Belagavi,Water-borne,48,0
2024,Kerala,Ernakulam,Water-borne,31,0
2024,Kerala,Palakkad,Other,20,0
2024,Kerala,Thiruvananthapuram,Other,176,0
2024,Kerala,Kasaragod,Water-borne,11,0
2024,Kerala,Kasaragod,Food-borne,74,0
2024,Kerala,Palakkad,Other,18,0
2024,Kerala,Wayanad,Food-borne,95,0
2024,Kerala,Kottayam,Other,9,0
2024,Kerala,Palakkad,Other,17,0
2024,Kerala,Ernakulam,Water-borne,62,0
2024,Kerala,Wayanad,Other,33,0
2024,Kerala,Ernakulam,Food-borne,107,0
2024,Kerala,Kannur,Water-borne,23,0
2024,Kerala,Kozhikode,Vector-borne,22,0
2024,Kerala,Kottayam,Other,12,0
2024,Madhya Pradesh,Jhabua,Water-borne,16,0
2024,Madhya Pradesh,Khargone,Water-borne,103,0
2024,Madhya Pradesh,Betul,Food-borne,30,0
2024,Maharashtra,Wardha,Vector-borne,5,1
2024,Manipur,Tengnoupal,Food-borne,119,0
2024,Meghalaya,West Khasi Hills,Other,1,1
2024,Mizoram,Aizawl,Food-borne,80,0
2024,Odisha,Khordha,Water-borne,6,0
2024,Tamil Nadu,Kallakurichi,Other,14,0
2024,Tamil Nadu,Tenkasi,Water-borne,5,0
2024,Tamil Nadu,Villupuram,Other,8,0
2024,Tamil Nadu,Tirunelveli,Vector-borne,22,0
2024,Uttar Pradesh,Barabanki,Other,14,0
2024,West Bengal,Dinajpur Dakshin,Vector-borne,59,0
2024,West Bengal,Maldah,Vector-borne,24,0
2024,Andhra Pradesh,Visakhapatanam,Food-borne,48,0
2024,Andhra Pradesh,Alluri Sitharama Raju,Food-borne,24,0
2024,Assam,Charaideo,Other,8,0
2024,Assam,Goalpara,Vector-borne,24,0
2024,Bihar,Vaishali,Other,45,0
2024,Bihar,Patna,Food-borne,6,2
2024,Gujarat,Navsari,Water-borne,9,0
2024,Gujarat,Bharuch,Food-borne,48,0
2024,Himachal Pradesh,Kangra,Water-borne,20,0
2024,Jammu and Kashmir,Baramulla,Other,14,0
2024,Jammu and Kashmir,Kulgam,Water-borne,12,0
2024,Jharkhand,Dumka,Water-borne,12,0
2024,Jharkhand,Giridih,Water-borne,8,0
2024,Jharkhand,Godda,Vector-borne,10,0
2024,Jharkhand,Sahebganj,Vector-borne,18,0
2024,Karnataka,Mandya,Food-borne,61,0
2024,Karnataka,Mysuru,Food-borne,22,0
2024,Karnataka,Bidar,Food-borne,56,0
2024,Karnataka,Kalaburagi,Water-borne,31,0
2024,Karnataka,Haveri,Food-borne,64,0
2024,Karnataka,Chamarajanagara,Water-borne,15,0
2024,Kerala,Wayanad,Food-borne,86,0
2024,Kerala,Palakkad,Food-borne,20,0
2024,Kerala,Palakkad,Other,23,0
2024,Kerala,Kozhikode,Other,105,0
2024,Kerala,Palakkad,Other,20,0
2024,Kerala,Ernakulam,Other,10,0
2024,Kerala,Wayanad,Food-borne,9,1
2024,Kerala,Ernakulam,Other,39,0
2024,Kerala,Ernakulam,Other,42,0
2024,Kerala,Thrissur,Other,35,0
2024,Madhya Pradesh,Gwalior,Food-borne,20,0
2024,Madhya Pradesh,Shivpuri,Other,45,0
2024,Maharashtra,Sindhudurg,Other,1,1
2024,Maharashtra,Nashik,Water-borne,21,1
2024,Maharashtra,Parbhani,Vector-borne,14,0
2024,Maharashtra,Raigad,Vector-borne,27,0
2024,Odisha,Gajapati,Other,20,0
2024,Tamil Nadu,Kallakurichi,Other,20,0
2024,Tamil Nadu,Dindigul,Food-borne,82,0
2024,Tamil Nadu,Namakkal,Other,12,0
2024,Tamil Nadu,Namakkal,Other,15,0
2024,Tamil Nadu,Theni,Water-borne,14,0
2024,Tamil Nadu,Theni,Other,6,0
2024,Uttar Pradesh,Unnao,Food-borne,35,0
2024,Uttar Pradesh,Meerut,Vector-borne,235,0
2024,Uttar Pradesh,Meerut,Food-borne,204,0
2024,West Bengal,Birbhum,Water-borne,15,0
2024,West Bengal,Purulia,Water-borne,26,0
2024,West Bengal,Purba,Other,38,0
2024,Andhra Pradesh,Vizianagaram,Water-borne,31,0
2024,Assam,Charaideo,Vector-borne,56,1
2024,Assam,Golaghat,Food-borne,19,0
2024,Assam,Dibrugarh,Other,50,0
2024,Assam,Jorhat,Water-borne,10,0
2024,Assam,Jorhat,Water-borne,10,0
2024,Chhattisgarh,Bijapur,Other,5,0
2024,Gujarat,Sabarkantha,Water-borne,19,0
2024,Jharkhand,West Singhbhum,Water-borne,10,0
2024,Jharkhand,Dumka,Water-borne,12,0
2024,Jharkhand,Chatra,Vector-borne,5,0
2024,Karnataka,Dakshina Kannada,Other,241,0
2024,Karnataka,Chitradurga,Vector-borne,12,0
2024,Kerala,Wayanad,Water-borne,29,0
2024,Kerala,Palakkad,Other,38,0
2024,Kerala,Ernakulam,Water-borne,12,0
2024,Kerala,Palakkad,Other,16,0
2024,Kerala,Palakkad,Other,12,0
2024,Kerala,Kollam,Other,1,0
2024,Madhya Pradesh,Datia,Other,12,0
2024,Madhya Pradesh,Satna,Water-borne,25,0
2024,Madhya Pradesh,Chhatarpur,Other,16,0
2024,Maharashtra,Ahmednagar,Vector-borne,23,0
2024,Maharashtra,Chandrapur,Water-borne,61,0
2024,Odisha,Sambalpur,Water-borne,9,0
2024,Odisha,Kandhamal,Food-borne,6,2
2024,Tamil Nadu,Salem,Other,17,0
2024,Tamil Nadu,Namakkal,Other,7,0
2024,Tamil Nadu,Tiruchirappalli,Other,18,0
2024,Tamil Nadu,Namakkal,Other,5,0
2024,Tamil Nadu,Dindigul,Water-borne,18,0
2024,Tamil Nadu,Ranipet,Other,1,1
2024,Telangana,Nirmal,Food-borne,16,0
2024,Uttar Pradesh,Barabanki,Water-borne,31,0
2024,West Bengal,24 Paraganas South,Water-borne,26,0
2024,West Bengal,Purulia,Water-borne,14,0
2024,West Bengal,Hooghly,Water-borne,38,0
2024,West Bengal,Birbhum,Water-borne,32,1
2024,Assam,Goalpara,Vector-borne,29,0
2024,Assam,Goalpara,Vector-borne,28,0
2024,Assam,Nalbari,Other,3,0
2024,Bihar,Kishanganj,Other,4,4
2024,Chhattisgarh,Raipur,Water-borne,30,0
2024,Haryana,Nuh,Other,3,0
2024,Jammu and Kashmir,Srinagar,Water-borne,13,0
2024,Jharkhand,Bokaro,Water-borne,20,0
2024,Jharkhand,East Singhbum,Water-borne,9,0
2024,Jharkhand,East Singhbum,Water-borne,45,1
2024,Jharkhand,Giridih,Water-borne,9,0
2024,Karnataka,Kalaburagi,Water-borne,85,0
2024,Karnataka,Vijayanagar,Water-borne,13,0
2024,Kerala,Pathanamthitta,Water-borne,30,0
2024,Kerala,Ernakulam,Other,7,0
2024,Kerala,Ernakulam,Water-borne,6,0
2024,Kerala,Palakkad,Other,26,0
2024,Kerala,Ernakulam,Other,8,0
2024,Kerala,Alappuzha,Water-borne,12,0
2024,Kerala,Ernakulam,Water-borne,8,0
2024,Madhya Pradesh,Ujjain,Water-borne,5,0
2024,Madhya Pradesh,Morena,Vector-borne,41,0
2024,Madhya Pradesh,Rewa,Vector-borne,109,0
2024,Madhya Pradesh,Ratlam,Water-borne,28,2
2024,Madhya Pradesh,Chhatarpur,Other,26,1
2024,Maharashtra,Palghar,Vector-borne,22,1
2024,Maharashtra,Thane,Water-borne,97,0
2024,Maharashtra,Nashik,Water-borne,18,0
2024,Mizoram,Aizawl,Vector-borne,157,0
2024,Odisha,Deogarh,Water-borne,6,2
2024,Odisha,Puri,Water-borne,12,0
2024,Odisha,Bargarh,Water-borne,19,0
2024,Odisha,Balangir,Water-borne,12,0
2024,Odisha,Mayurbhanj,Water-borne,12,0
2024,Odisha,Kendujhar,Food-borne,123,0
2024,Rajasthan,Udaipur,Vector-borne,20,0
2024,Tamil nadu,Villupuram,Other,8,0
2024,Tamil nadu,Erode,Other,6,0
2024,Telangana,Kumuram Bheem Asifabad,Water-borne,63,0
2024,Uttar Pradesh,Farrukhabad,Other,8,0
2024,Uttar Pradesh,Gonda,Food-borne,72,0
2024,West Bengal,Parulia,Water-borne,40,0
2024,West Bengal,Nadia,Water-borne,5,0
2024,West Bengal,24 Paraganas south,Other,20,0
2024,Andhra Pradesh,Palnadu,Water-borne,15,0
2024,Andhra Pradesh,Vizianagaram,Water-borne,201,4
2024,Andhra Pradesh,Parvathipuram Manyam,Water-borne,57,0
2024,Assam,Jorhat,Other,12,0
2024,Assam,Jorhat,Water-borne,12,0
2024,Chhattisgarh,Mahasamund,Water-borne,63,0
2024,Chhattisgarh,Kanker,Other,10,0
2024,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Water-borne,18,0
2024,Gujarat,Narmada,Other,12,0
2024,Gujarat,Bharuch,Water-borne,55,0
2024,Jammu and Kashmir,Kulgam,Water-borne,9,0
2024,Jharkhand,Simdega,Vector-borne,32,0
2024,Jharkhand,East Singhbum,Water-borne,4,2
2024,Jharkhand,Koderma,Water-borne,26,0
2024,Jharkhand,Simdega,Other,23,0
2024,Jharkhand,Dumka,Water-borne,11,0
2024,Karnataka,Dharwad,Water-borne,94,0
2024,Karnataka,Vijayanagar,Vector-borne,73,0
2024,Karnataka,Hassan,Water-borne,27,0
2024,Karnataka,Tumakuru,Water-borne,22,0
2024,Karnataka,Ballari,Other,11,0
2024,Karnataka,Vijayanagar,Other,15,0
2024,Kerala,Palakkad,Other,41,0
2024,Kerala,Kottayam,Other,65,0
2024,Kerala,Kozhikode,Water-borne,28,0
2024,Kerala,Thiruvananthapuram,Other,77,0
2024,Madhya Pradesh,Guna,Water-borne,36,0
2024,Madhya Pradesh,Singrauli,Water-borne,28,0
2024,Madhya Pradesh,East Nimar,Vector-borne,129,0
2024,Madhya Pradesh,Satna,Other,17,1
2024,Madhya Pradesh,Dindori,Water-borne,26,0
2024,Maharashtra,Ahmednagar,Water-borne,129,0
2024,Maharashtra,Nashik,Water-borne,171,0
2024,Maharashtra,Raigad,Water-borne,37,0
2024,Manipur,Noney,Food-borne,26,1
2024,Manipur,Imphal West,Vector-borne,3007,0
2024,Mizoram,Lawngtlai,Other,10,0
2024,Odisha,Khordha,Water-borne,12,0
2024,Odisha,Mayurbhanj,Water-borne,11,0
2024,Tamil Nadu,Virudhunagar,Other,25,0
2024,Tamil Nadu,Kanchipuram,Water-borne,13,0
2024,Telangana,Suryapet,Water-borne,48,0
2024,Uttar Pradesh,Rae Bareli,Water-borne,55,1
2024,Uttar Pradesh,Hapur,Vector-borne,8,0
2024,Uttar Pradesh,Prayagraj,Water-borne,37,0
2024,West Bengal,Purulia,Water-borne,15,0
2024,Andhra Pradesh,NTR,Water-borne,8,0
2024,Assam,Charaideo,Other,1,1
2024,Assam,Golaghat,Food-borne,164,0
2024,Assam,Barpeta,Other,1,1
2024,Assam,Jorhat,Water-borne,30,1
2024,Assam,Marigaon,Food-borne,10,0
2024,Bihar,Bhojpur,Water-borne,11,0
2024,Bihar,Gaya,Water-borne,22,1
2024,Chhattisgarh,Kanker,Other,12,0
2024,Chhattisgarh,Sukma,Water-borne,82,7
2024,Chhattisgarh,Bemetara,Water-borne,113,0
2024,Gujarat,Valsad,Food-borne,4,1
2024,Gujarat,Surendranagar,Food-borne,204,0
2024,Gujarat,Bhavnagar,Food-borne,25,0
2024,Gujarat,Surat,Water-borne,44,0
2024,Gujarat,Surendranagar,Food-borne,57,0
2024,Gujarat,Valsad,Water-borne,6,0
2024,Jammu and Kashmir,Kulgam,Water-borne,18,0
2024,Jammu and Kashmir,Baramulla,Other,17,0
2024,Jharkhand,Godda,Water-borne,7,0
2024,Jharkhand,West Singhbhum,Water-borne,17,0
2024,Jharkhand,Deoghar,Other,5,0
2024,Jharkhand,Garhwa,Water-borne,21,2
2024,Jharkhand,Saraikela Kharsawan,Water-borne,10,0
2024,Karnataka,Raichur,Water-borne,21,0
2024,Kerala,Kozhikode,Water-borne,47,0
2024,Kerala,Ernakulam,Water-borne,5,0
2024,Kerala,Idukki,Other,20,0
2024,Kerala,Alappuzha,Water-borne,16,0
2024,Kerala,Ernakulam,Water-borne,32,0
2024,Kerala,Palakkad,Water-borne,208,0
2024,Kerala,Alappuzha,Water-borne,66,0
2024,Kerala,Palakkad,Other,5,0
2024,Kerala,Wayanad,Water-borne,21,0
2024,Kerala,Ernakulam,Vector-borne,12,0
2024,Kerala,Ernakulam,Water-borne,31,0
2024,Kerala,Malappuram,Water-borne,40,0
2024,Kerala,Kozhikode,Water-borne,26,0
2024,Kerala,Malappuram,Water-borne,31,0
2024,Kerala,Ernakulam,Water-borne,11,0
2024,Kerala,Ernakulam,Water-borne,8,0
2024,Madhya Pradesh,Rajgarh,Vector-borne,10,1
2024,Madhya Pradesh,Rajgarh,Vector-borne,5,0
2024,Madhya Pradesh,Rajgarh,Vector-borne,6,0
2024,Madhya Pradesh,Shivpuri,Vector-borne,90,0
2024,Madhya Pradesh,Jhabua,Other,6,0
2024,Madhya Pradesh,Morena,Vector-borne,34,0
2024,Madhya Pradesh,East Nimar,Vector-borne,52,0
2024,Madhya Pradesh,Ashoknagar,Vector-borne,70,0
2024,Madhya Pradesh,Bhind,Food-borne,30,0
2024,Madhya Pradesh,Burhanpur,Vector-borne,30,0
